Prompt,Value
"since i am alone, i often go biking with friends",0
what type of restaurant will you be going to tonight?,0
"it is italian, not going there to dine",0
what will you be doing there? having drinks?,0
no will be working serving dinners,0
i love italian food. sounds great right now.,0
i enjoy it but when i do go out with friends no italian food please,0
how long have you worked there? i wish i had a job.,0
oh i love spaghetti and that means meatballs too. i bet you like food too?,0
"yeah, was thinking of making some spaghetti after getting back from karate class",0
i took karate once. do you listen to music in class to get motivated?,0
"sometimes, depends whether i was too tired from a long day at school",0
a good plate of spaghetti will make you feel better. just do not forget the meatballs.,0
"my best friend abigail loves meatballs. me, not so much. do you work?",0
my mom is a pro tennis player so i do not have to work.,0
awesome! i still go to school. i just started my safety patrol chore there.,0
i am still in elementary school. i missed a few years and got held back.,0
i take it you have not read harry potter then? i love to read those.,0
i read harry when i went on a world tour with my mom playing tennis matches.,0
guess you have a lot of time to kill between matches?,0
yes reading and football when i can. i want to be a pro football players 1 day.,0
that will take a lot of practice. i have no idea what i want to be yet.,0
mom being a pro tennis player helps and teaches me a lot about it.,0
"yeah, my karate classes are very useful too. helps with some of the bullies at school.",0
it takes a lot of practice and a lot of spaghetti and a lot of meatballs,0
you are very funny! see you later!,0
hello there how are you?,0
hello i am fine so are you single or married?,0
"i am married, do you have any kids?",0
yes i have four young kids and you?,0
"just my dog, he is my best friend too.",0
that is good i just got a feline myself,0
whats her or his name?,0
his name is midnight cos he is all black,0
"i am house sitting lucky, she is all black",0
what is your favorite tv show?,0
"friends is my favorite, whats yours?",0
the newest show that just got leaked,0
what another celebrity sex tape?,0
no not at all its a fantasy show,0
throne of games? a cheap sci fi channel knock off?,0
you are funny yeah the first one is my all time favorite,0
"hi, how are you doing, please tell me more about yourself!",0
hi. i am good. taking care of my cats. you?,0
i am doing great as well. do you have any other animals or any kids?,0
nope just the 3 cats. how about you?,0
"yes, i have a dog, but no kids",0
how about any other family?,0
"yes, i was married three times before, but they are all ex wives now, you?",0
nope... i am an only child and mostly just hang with friends.,0
that is cool. are you into cars? i have three ferrari parked in my garage.,0
"wow, pretty neat. i am not that in to cars. i save for travel",0
"yes, i used to be an actor, however i retired, did not like it",0
that must have been an exciting life,0
helloooo,0
helloooo!!,0
how are you?,0
been studying for my law exam,0
good luck! what are your hobbies future lawyer?,0
watching my favorite show csi,0
"makes sense, getting your crime solving chops up",0
what are your hobbies,0
i love to fish.,0
that is fun.,0
do you have parents?,0
"yes, but they are super busy",0
"greetings, how are you? what are you interested in?",0
i actually run an iron maiden fan club. want to join?,0
"sure! i am currently listening to my current fave, nightwish.",0
right now i am binge watching on netflix with the kids.,0
"i work in tech, i program for the netflix app in my home office, coincidence?",0
how cool! my dad has a very esteemed position in apple.,0
"wow, that is cool! even my cat has an iphone! lol!!",0
"i believe it, haha. want to meet up and go for italian? yum! my fave.",0
sure! i know of this place that is right by my favorite comic book shop!,0
"oh nice, maybe we can stop in the shop afterwards!",0
the store has great info on comic cons. i am a collector too.,0
how long have you been collecting?,0
i have been seriously collecting for only a few years now.,0
"i collect anything woodstock the little bird, not the music.",0
hi how are you today?,0
good just watching an old mob game watching my fave barolo colon,0
the big ol colon boi,0
do you know any skittles players? i am in the professionals,0
like the candy? you mean?,0
yeah. they know me as the iron skittler even though i have not eaten candy ever,0
quite impressive. are you married?,0
"no, i am too busy with my skittles games lol",0
mine left me. but i unloaded the kids on him. ha!,0
oh no. how many kids do you have?,0
i have none. he has 4.,0
i would like to have kids some day,0
you can have some of mine if you decide fast,0
ll how old are they? i like babies,0
good afternoon! how are you?,0
i am ever so bored of these simpletons. you?,0
"i am a stan up comic, simpletons are how i make a living",0
i have everything money can buy... what do i do with all this money,0
must be nice to have that problem. i still have to work,0
"i married a beautiful woman, miss usa but she bores me... as do the maids",0
sounds like you could be in the tv show i once had a part in,0
you sound successful... unlike my children. disappointments plain amd simple,0
i hope so. although my parents wish i was not an actor,0
i will adopt you. you will take my fortune when i die,0
that would be great. i can support the theatre,0
so long as you bring me cheesecake. its my favorite,0
cheesecake is my favorite! cheesecake foredays,0
it is the only thing that brings me joy,0
hello! whats your favorite kind of food?,0
cookies! my mom is the best baker in the family.,0
i love food! sushi is my favorite.,0
i love to watch old movies!,0
"i like movies, but the big corporation i work for does not allow for much free time",0
yeah i am divorced and i have two kids so very busy as well!,0
whats your favorite kind of music? i like rock,0
i like to listen to rock while i study for medical school.,0
medical school and two kids. do you work too?,0
"not right now, i am a student. how about you?",0
i just work. no kids or school for me,0
i see! must make a lot of money for yourself!,0
yeah. i was able to get an ariel atom. super fast sports car.,0
i need a car that can fit both my kids unfortunately.,0
hello how are you today?,0
i am doing well! how about you?,0
i am alright. what do you drive? i love my black pick up.,0
i drive a mini van. i need it to drive my 2 children around.,0
that is still nice. my pickup truck is a ford.,0
"nice, what kind of food do you like to eat?",0
regular i suppose. what do you eat?,0
i really enjoy eating sushi.,0
i do not think i would eat sushi.,0
can you tell me a little about yourself?,0
"i really like to drive pick up trucks all the time, even in my spare time.",0
that sounds fun. is there anything that you would like to know about me?,0
